select	SIMPLE<?,?,OUTGOING>	572544
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	9021
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	10364
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	12321
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	14167
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	11915
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	567
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	12882
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	23000
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	21424
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	19747
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	18220
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	14359
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	9023
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	7178
